year,region_code,region,exiobase_code,exiobase_category,ef_kgco23_per_mil_euros,ef_kgco2e_per_euro,market
2022,LU,Luxembourg,p15.a,Products of meat cattle,963995.33,0.96399533,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p15.a,Products of meat cattle,2466365.07,2.46636507,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p15.a,Products of meat cattle,368927.2,0.3689272,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p15.a,Products of meat cattle,596519.57,0.59651957,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p15.a,Products of meat cattle,1976409.02,1.97640902,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p15.a,Products of meat cattle,3897149.36,3.89714936,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p15.a,Products of meat cattle,1282111.44,1.28211144,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p15.a,Products of meat cattle,1310924.41,1.31092441,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p15.a,Products of meat cattle,2062387.74,2.06238774,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p15.a,Products of meat cattle,3878196.92,3.87819692,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p15.a,Products of meat cattle,1778122.67,1.77812267,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p15.a,Products of meat cattle,3531125.12,3.53112512,NA (North America)
2022,JP,Japan,p15.a,Products of meat cattle,1172148.34,1.17214834,APAC (Asia-Pacific)
2022,CN,China,p15.a,Products of meat cattle,5208205.63,5.20820563,APAC (Asia-Pacific)
2022,CA,Canada,p15.a,Products of meat cattle,3032035,3.032035,NA (North America)
2022,KR,Korea,p15.a,Products of meat cattle,7526923.9,7.5269239,APAC (Asia-Pacific)
2022,BR,Brazil,p15.a,Products of meat cattle,12980882.5,12.9808825,LATAM (Latin America)
2022,IN,India,p15.a,Products of meat cattle,11168907.3,11.1689073,APAC (Asia-Pacific)
2022,MX,Mexico,p15.a,Products of meat cattle,10664484.4,10.6644844,LATAM (Latin America)
2022,RU,Russia,p15.a,Products of meat cattle,2579811.29,2.57981129,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p15.a,Products of meat cattle,5873016.01,5.87301601,APAC (Asia-Pacific)
2022,CH,Switzerland,p15.a,Products of meat cattle,674833.46,0.67483346,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p15.a,Products of meat cattle,6311706.34,6.31170634,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p15.a,Products of meat cattle,1558776.79,1.55877679,APAC (Asia-Pacific)
2022,NO,Norway,p15.a,Products of meat cattle,3727700.43,3.72770043,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p15.a,Products of meat cattle,12328277.2,12.3282772,APAC (Asia-Pacific)
2022,ZA,South Africa,p15.a,Products of meat cattle,4265711.6,4.2657116,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p15.a,Products of meat cattle,4892345.68,4.89234568,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p15.a,Products of meat cattle,13524696.9,13.5246969,LATAM (Latin America)
2022,WE,ROW-Europe,p15.a,Products of meat cattle,2205413.24,2.20541324,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p15.a,Products of meat cattle,14307854.1,14.3078541,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p15.a,Products of meat cattle,1884323.86,1.88432386,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p15.b,Products of meat pigs,456834.66,0.45683466,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p15.b,Products of meat pigs,945817.31,0.94581731,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p15.b,Products of meat pigs,962356.04,0.96235604,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p15.b,Products of meat pigs,953759.42,0.95375942,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p15.b,Products of meat pigs,773985.12,0.77398512,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p15.b,Products of meat pigs,529828.54,0.52982854,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p15.b,Products of meat pigs,867324.08,0.86732408,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p15.b,Products of meat pigs,953660.89,0.95366089,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p15.b,Products of meat pigs,606535.28,0.60653528,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p15.b,Products of meat pigs,521709.28,0.52170928,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p15.b,Products of meat pigs,375925.41,0.37592541,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p15.b,Products of meat pigs,420285.07,0.42028507,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p15.b,Products of meat pigs,1026915.66,1.02691566,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p15.b,Products of meat pigs,1077004.36,1.07700436,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p15.b,Products of meat pigs,194624.25,0.19462425,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p15.b,Products of meat pigs,483135.5,0.4831355,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p15.b,Products of meat pigs,556283.95,0.55628395,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p15.b,Products of meat pigs,191168.98,0.19116898,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p15.b,Products of meat pigs,537656.85,0.53765685,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p15.b,Products of meat pigs,498556.29,0.49855629,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p15.b,Products of meat pigs,717768.32,0.71776832,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p15.b,Products of meat pigs,1263082.88,1.26308288,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p15.b,Products of meat pigs,957484.38,0.95748438,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p15.b,Products of meat pigs,836296.88,0.83629688,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p15.b,Products of meat pigs,352734.7,0.3527347,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p15.b,Products of meat pigs,447527.55,0.44752755,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p15.b,Products of meat pigs,450955.03,0.45095503,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p15.b,Products of meat pigs,310642.05,0.31064205,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p15.b,Products of meat pigs,419628.97,0.41962897,NA (North America)
2022,JP,Japan,p15.b,Products of meat pigs,508614.34,0.50861434,APAC (Asia-Pacific)
2022,CN,China,p15.b,Products of meat pigs,1243379.3,1.2433793,APAC (Asia-Pacific)
2022,CA,Canada,p15.b,Products of meat pigs,898730.59,0.89873059,NA (North America)
2022,KR,Korea,p15.b,Products of meat pigs,765487.87,0.76548787,APAC (Asia-Pacific)
2022,BR,Brazil,p15.b,Products of meat pigs,4615020.29,4.61502029,LATAM (Latin America)
2022,IN,India,p15.b,Products of meat pigs,886861.37,0.88686137,APAC (Asia-Pacific)
2022,MX,Mexico,p15.b,Products of meat pigs,661921.5,0.6619215,LATAM (Latin America)
2022,RU,Russia,p15.b,Products of meat pigs,2581704.34,2.58170434,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p15.b,Products of meat pigs,865715.37,0.86571537,APAC (Asia-Pacific)
2022,CH,Switzerland,p15.b,Products of meat pigs,461115.54,0.46111554,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p15.b,Products of meat pigs,2410407.87,2.41040787,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p15.b,Products of meat pigs,736096.67,0.73609667,APAC (Asia-Pacific)
2022,NO,Norway,p15.b,Products of meat pigs,301016.93,0.30101693,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p15.b,Products of meat pigs,2740311.28,2.74031128,APAC (Asia-Pacific)
2022,ZA,South Africa,p15.b,Products of meat pigs,5008319.57,5.00831957,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p15.b,Products of meat pigs,2350563.62,2.35056362,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p15.b,Products of meat pigs,1838841.63,1.83884163,LATAM (Latin America)
2022,WE,ROW-Europe,p15.b,Products of meat pigs,1493841.35,1.49384135,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p15.b,Products of meat pigs,5359932.3,5.3599323,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p15.b,Products of meat pigs,580236.04,0.58023604,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p15.c,Products of meat poultry,277718.93,0.27771893,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p15.c,Products of meat poultry,443108.83,0.44310883,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p15.c,Products of meat poultry,1225342.31,1.22534231,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p15.c,Products of meat poultry,733454.51,0.73345451,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p15.c,Products of meat poultry,285387.57,0.28538757,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p15.c,Products of meat poultry,239075.53,0.23907553,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p15.c,Products of meat poultry,248494.43,0.24849443,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p15.c,Products of meat poultry,422329.81,0.42232981,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p15.c,Products of meat poultry,486244.29,0.48624429,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p15.c,Products of meat poultry,629065.63,0.62906563,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p15.c,Products of meat poultry,383786.79,0.38378679,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p15.c,Products of meat poultry,446825.39,0.44682539,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p15.c,Products of meat poultry,707452.29,0.70745229,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p15.c,Products of meat poultry,758777.32,0.75877732,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p15.c,Products of meat poultry,150535.58,0.15053558,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p15.c,Products of meat poultry,391568.68,0.39156868,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p15.c,Products of meat poultry,221981.82,0.22198182,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p15.c,Products of meat poultry,264781.66,0.26478166,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p15.c,Products of meat poultry,862657.23,0.86265723,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p15.c,Products of meat poultry,394987.67,0.39498767,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p15.c,Products of meat poultry,183803.76,0.18380376,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p15.c,Products of meat poultry,790914.33,0.79091433,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p15.c,Products of meat poultry,399437.76,0.39943776,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p15.c,Products of meat poultry,295146.6,0.2951466,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p15.c,Products of meat poultry,157116.14,0.15711614,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p15.c,Products of meat poultry,368523.98,0.36852398,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p15.c,Products of meat poultry,232555.84,0.23255584,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p15.c,Products of meat poultry,472617.95,0.47261795,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p15.c,Products of meat poultry,550717.63,0.55071763,NA (North America)
2022,JP,Japan,p15.c,Products of meat poultry,625821.94,0.62582194,APAC (Asia-Pacific)
2022,CN,China,p15.c,Products of meat poultry,1081636.58,1.08163658,APAC (Asia-Pacific)
2022,CA,Canada,p15.c,Products of meat poultry,811398.36,0.81139836,NA (North America)
2022,KR,Korea,p15.c,Products of meat poultry,909013.45,0.90901345,APAC (Asia-Pacific)
2022,BR,Brazil,p15.c,Products of meat poultry,1864021.94,1.86402194,LATAM (Latin America)
2022,IN,India,p15.c,Products of meat poultry,998912.95,0.99891295,APAC (Asia-Pacific)
2022,MX,Mexico,p15.c,Products of meat poultry,2596079.74,2.59607974,LATAM (Latin America)
2022,RU,Russia,p15.c,Products of meat poultry,1469489.66,1.46948966,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p15.c,Products of meat poultry,2023228.05,2.02322805,APAC (Asia-Pacific)
2022,CH,Switzerland,p15.c,Products of meat poultry,460474.26,0.46047426,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p15.c,Products of meat poultry,828618.63,0.82861863,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p15.c,Products of meat poultry,1192656.3,1.1926563,APAC (Asia-Pacific)
2022,NO,Norway,p15.c,Products of meat poultry,512242.68,0.51224268,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p15.c,Products of meat poultry,106339.58,0.10633958,APAC (Asia-Pacific)
2022,ZA,South Africa,p15.c,Products of meat poultry,1789727.78,1.78972778,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p15.c,Products of meat poultry,1934949.89,1.93494989,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p15.c,Products of meat poultry,1221135.46,1.22113546,LATAM (Latin America)
2022,WE,ROW-Europe,p15.c,Products of meat poultry,1518777.14,1.51877714,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p15.c,Products of meat poultry,4415639.03,4.41563903,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p15.c,Products of meat poultry,665127.1,0.6651271,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p15.e,Products of vegetable oils and fats,257013.68,0.25701368,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p15.e,Products of vegetable oils and fats,307822.29,0.30782229,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p15.e,Products of vegetable oils and fats,1262906.75,1.26290675,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p15.e,Products of vegetable oils and fats,371341.47,0.37134147,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p15.e,Products of vegetable oils and fats,1301950.44,1.30195044,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p15.e,Products of vegetable oils and fats,453299.24,0.45329924,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p15.e,Products of vegetable oils and fats,238405.97,0.23840597,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p15.e,Products of vegetable oils and fats,1909777.7,1.9097777,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p15.e,Products of vegetable oils and fats,352989.22,0.35298922,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p15.e,Products of vegetable oils and fats,208342.89,0.20834289,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p15.e,Products of vegetable oils and fats,252027.66,0.25202766,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p15.e,Products of vegetable oils and fats,509387.5,0.5093875,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p15.e,Products of vegetable oils and fats,1528001.44,1.52800144,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p15.e,Products of vegetable oils and fats,713323.36,0.71332336,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p15.e,Products of vegetable oils and fats,185463.54,0.18546354,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p15.e,Products of vegetable oils and fats,334634.88,0.33463488,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p15.e,Products of vegetable oils and fats,1213716.4,1.2137164,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p15.e,Products of vegetable oils and fats,269748.34,0.26974834,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p15.e,Products of vegetable oils and fats,1567539.88,1.56753988,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p15.e,Products of vegetable oils and fats,427415.59,0.42741559,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p15.e,Products of vegetable oils and fats,448261.65,0.44826165,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p15.e,Products of vegetable oils and fats,359588.29,0.35958829,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p15.e,Products of vegetable oils and fats,1164344.56,1.16434456,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p15.e,Products of vegetable oils and fats,198495.33,0.19849533,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p15.e,Products of vegetable oils and fats,234780.08,0.23478008,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p15.e,Products of vegetable oils and fats,285083.18,0.28508318,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p15.e,Products of vegetable oils and fats,236664.01,0.23666401,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p15.e,Products of vegetable oils and fats,371204.63,0.37120463,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p15.e,Products of vegetable oils and fats,605670.08,0.60567008,NA (North America)
2022,JP,Japan,p15.e,Products of vegetable oils and fats,793441.08,0.79344108,APAC (Asia-Pacific)
2022,CN,China,p15.e,Products of vegetable oils and fats,1054768.23,1.05476823,APAC (Asia-Pacific)
2022,CA,Canada,p15.e,Products of vegetable oils and fats,1258965.06,1.25896506,NA (North America)
2022,KR,Korea,p15.e,Products of vegetable oils and fats,3258964.84,3.25896484,APAC (Asia-Pacific)
2022,BR,Brazil,p15.e,Products of vegetable oils and fats,580369.56,0.58036956,LATAM (Latin America)
2022,IN,India,p15.e,Products of vegetable oils and fats,1014500.74,1.01450074,APAC (Asia-Pacific)
2022,MX,Mexico,p15.e,Products of vegetable oils and fats,915626.7,0.9156267,LATAM (Latin America)
2022,RU,Russia,p15.e,Products of vegetable oils and fats,1051237.77,1.05123777,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p15.e,Products of vegetable oils and fats,1383250.36,1.38325036,APAC (Asia-Pacific)
2022,CH,Switzerland,p15.e,Products of vegetable oils and fats,1365717.57,1.36571757,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p15.e,Products of vegetable oils and fats,765495.35,0.76549535,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p15.e,Products of vegetable oils and fats,1761037.48,1.76103748,APAC (Asia-Pacific)
2022,NO,Norway,p15.e,Products of vegetable oils and fats,902386.75,0.90238675,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p15.e,Products of vegetable oils and fats,987890.06,0.98789006,APAC (Asia-Pacific)
2022,ZA,South Africa,p15.e,Products of vegetable oils and fats,2786878.91,2.78687891,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p15.e,Products of vegetable oils and fats,1686281.85,1.68628185,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p15.e,Products of vegetable oils and fats,1389893.81,1.38989381,LATAM (Latin America)
2022,WE,ROW-Europe,p15.e,Products of vegetable oils and fats,1700207.99,1.70020799,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p15.e,Products of vegetable oils and fats,1928310.34,1.92831034,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p15.e,Products of vegetable oils and fats,749068.37,0.74906837,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p75,Public administration and defence services; compulsory social security services,78895.97,0.07889597,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p75,Public administration and defence services; compulsory social security services,72987.83,0.07298783,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p75,Public administration and defence services; compulsory social security services,144948.87,0.14494887,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p75,Public administration and defence services; compulsory social security services,90405.22,0.09040522,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p75,Public administration and defence services; compulsory social security services,211655.47,0.21165547,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p75,Public administration and defence services; compulsory social security services,137425.02,0.13742502,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p75,Public administration and defence services; compulsory social security services,91470.09,0.09147009,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p75,Public administration and defence services; compulsory social security services,233357.39,0.23335739,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p75,Public administration and defence services; compulsory social security services,68538.68,0.06853868,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p75,Public administration and defence services; compulsory social security services,179109.47,0.17910947,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p75,Public administration and defence services; compulsory social security services,95794.28,0.09579428,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p75,Public administration and defence services; compulsory social security services,147360.97,0.14736097,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p75,Public administration and defence services; compulsory social security services,227606.82,0.22760682,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p75,Public administration and defence services; compulsory social security services,177222.6,0.1772226,"EMEA (Europe, the Middle East and Africa)"
2022,IE,Ireland,p75,Public administration and defence services; compulsory social security services,80718.83,0.08071883,"EMEA (Europe, the Middle East and Africa)"
2022,IT,Italy,p75,Public administration and defence services; compulsory social security services,141856.51,0.14185651,"EMEA (Europe, the Middle East and Africa)"
2022,LT,Lithuania,p75,Public administration and defence services; compulsory social security services,146333.19,0.14633319,"EMEA (Europe, the Middle East and Africa)"
2022,LU,Luxembourg,p75,Public administration and defence services; compulsory social security services,119493.53,0.11949353,"EMEA (Europe, the Middle East and Africa)"
2022,LV,Latvia,p75,Public administration and defence services; compulsory social security services,89195.57,0.08919557,"EMEA (Europe, the Middle East and Africa)"
2022,MT,Malta,p75,Public administration and defence services; compulsory social security services,644529.84,0.64452984,"EMEA (Europe, the Middle East and Africa)"
2022,NL,Netherlands,p75,Public administration and defence services; compulsory social security services,167211.2,0.1672112,"EMEA (Europe, the Middle East and Africa)"
2022,PL,Poland,p75,Public administration and defence services; compulsory social security services,212210.61,0.21221061,"EMEA (Europe, the Middle East and Africa)"
2022,PT,Portugal,p75,Public administration and defence services; compulsory social security services,149162.66,0.14916266,"EMEA (Europe, the Middle East and Africa)"
2022,RO,Romania,p75,Public administration and defence services; compulsory social security services,114843.57,0.11484357,"EMEA (Europe, the Middle East and Africa)"
2022,SE,Sweden,p75,Public administration and defence services; compulsory social security services,70930.88,0.07093088,"EMEA (Europe, the Middle East and Africa)"
2022,SI,Slovenia,p75,Public administration and defence services; compulsory social security services,92700.1,0.0927001,"EMEA (Europe, the Middle East and Africa)"
2022,SK,Slovakia,p75,Public administration and defence services; compulsory social security services,203707.5,0.2037075,"EMEA (Europe, the Middle East and Africa)"
2022,GB,United Kingdom,p75,Public administration and defence services; compulsory social security services,140524.85,0.14052485,"EMEA (Europe, the Middle East and Africa)"
2022,US,United States,p75,Public administration and defence services; compulsory social security services,177016.05,0.17701605,NA (North America)
2022,JP,Japan,p75,Public administration and defence services; compulsory social security services,118425.11,0.11842511,APAC (Asia-Pacific)
2022,CN,China,p75,Public administration and defence services; compulsory social security services,377608.21,0.37760821,APAC (Asia-Pacific)
2022,CA,Canada,p75,Public administration and defence services; compulsory social security services,181395.69,0.18139569,NA (North America)
2022,KR,Korea,p75,Public administration and defence services; compulsory social security services,331112.91,0.33111291,APAC (Asia-Pacific)
2022,BR,Brazil,p75,Public administration and defence services; compulsory social security services,88600.4,0.0886004,LATAM (Latin America)
2022,IN,India,p75,Public administration and defence services; compulsory social security services,8686.43,0.00868643,APAC (Asia-Pacific)
2022,MX,Mexico,p75,Public administration and defence services; compulsory social security services,461468.66,0.46146866,LATAM (Latin America)
2022,RU,Russia,p75,Public administration and defence services; compulsory social security services,222328.04,0.22232804,"EMEA (Europe, the Middle East and Africa)"
2022,AU,Australia,p75,Public administration and defence services; compulsory social security services,159895.45,0.15989545,APAC (Asia-Pacific)
2022,CH,Switzerland,p75,Public administration and defence services; compulsory social security services,73527.87,0.07352787,"EMEA (Europe, the Middle East and Africa)"
2022,TR,Turkey,p75,Public administration and defence services; compulsory social security services,736650.85,0.73665085,"EMEA (Europe, the Middle East and Africa)"
2022,TW,Taiwan,p75,Public administration and defence services; compulsory social security services,200467.1,0.2004671,APAC (Asia-Pacific)
2022,NO,Norway,p75,Public administration and defence services; compulsory social security services,84924.17,0.08492417,"EMEA (Europe, the Middle East and Africa)"
2022,ID,Indonesia,p75,Public administration and defence services; compulsory social security services,640414.11,0.64041411,APAC (Asia-Pacific)
2022,ZA,South Africa,p75,Public administration and defence services; compulsory social security services,506743.36,0.50674336,"EMEA (Europe, the Middle East and Africa)"
2022,WA,ROW-Asia,p75,Public administration and defence services; compulsory social security services,425271.78,0.42527178,APAC (Asia-Pacific)
2022,WL,ROW-Americas,p75,Public administration and defence services; compulsory social security services,297318.33,0.29731833,LATAM (Latin America)
2022,WE,ROW-Europe,p75,Public administration and defence services; compulsory social security services,679430.96,0.67943096,"EMEA (Europe, the Middle East and Africa)"
2022,WF,ROW-Africa,p75,Public administration and defence services; compulsory social security services,579737.8,0.5797378,"EMEA (Europe, the Middle East and Africa)"
2022,WM,ROW-Middle East,p75,Public administration and defence services; compulsory social security services,374266.08,0.37426608,"EMEA (Europe, the Middle East and Africa)"
2022,AT,Austria,p21.1,Pulp,629730.65,0.62973065,"EMEA (Europe, the Middle East and Africa)"
2022,BE,Belgium,p21.1,Pulp,619403.6,0.6194036,"EMEA (Europe, the Middle East and Africa)"
2022,BG,Bulgaria,p21.1,Pulp,1087904,1.087904,"EMEA (Europe, the Middle East and Africa)"
2022,CY,Cyprus,p21.1,Pulp,403031.85,0.40303185,"EMEA (Europe, the Middle East and Africa)"
2022,CZ,Czech Republic,p21.1,Pulp,1074254.56,1.07425456,"EMEA (Europe, the Middle East and Africa)"
2022,DE,Germany,p21.1,Pulp,514627.04,0.51462704,"EMEA (Europe, the Middle East and Africa)"
2022,DK,Denmark,p21.1,Pulp,303820.66,0.30382066,"EMEA (Europe, the Middle East and Africa)"
2022,EE,Estonia,p21.1,Pulp,841469.21,0.84146921,"EMEA (Europe, the Middle East and Africa)"
2022,ES,Spain,p21.1,Pulp,1167909.65,1.16790965,"EMEA (Europe, the Middle East and Africa)"
2022,FI,Finland,p21.1,Pulp,640435.08,0.64043508,"EMEA (Europe, the Middle East and Africa)"
2022,FR,France,p21.1,Pulp,369407.6,0.3694076,"EMEA (Europe, the Middle East and Africa)"
2022,GR,Greece,p21.1,Pulp,486965.63,0.48696563,"EMEA (Europe, the Middle East and Africa)"
2022,HR,Croatia,p21.1,Pulp,580469.45,0.58046945,"EMEA (Europe, the Middle East and Africa)"
2022,HU,Hungary,p21.1,Pulp,1021621.52,1.02162152,"EMEA (Europe, the Middle East and Africa)"
